client_id,path,sentence,up_votes,down_votes,age,gender,accent,label
c602aeb8a00c04b3aa5e17fe2a8eab864725902e0bb64ddd31f18b2b58473b2a605e922f931211bab715470ce26f557e0168e11a138b8f143754fdb4ab2a301a,common_voice_en_19637896.mp3,Her hair was black and elaborately arranged.,2,0,twenties,female,us,1
d408c93468c78daca532951af63cbccbd5d854bc4ea770b864499acc45596e47e8dcd902170048d32a3846a1c2e022da0c0c93cb6cee4a3dd6da5619311a6e29,common_voice_en_18679209.mp3,He is remarried to Maureen Schulze.,2,0,twenties,female,us,1
95acd2abb9505e0dfbb8366067f493b0097ffbb9db12d7ad5f32f6fe00331abb6f73bc7912a22566af2907d013641d1492a25eead46b63d4286ec2d69ba85e86,common_voice_en_18838818.mp3,It is a gauge rack railway using the Riggenbach rack system.,2,0,fifties,female,canada,3
f748c3446cc12be48e26ebea896c3422ed8c447593cb4ebea1b829cb299d1bd5fb6d9d0b08be0d399a19a66dc5241d83603859cc01caa939d3dff5059e02abce,common_voice_en_18404324.mp3,"It was of a pacific nature, and came as a great relief.",2,0,twenties,female,canada,1
f881335520ca005eef51ac51ed31c7403b246594b3f1fb85fbc52488a7d8c6abc606b5168ef3ee61d5fe0dd879ff2a4060580ec156f4e51d936a2cf6f377e251,common_voice_en_19741325.mp3,Permanent English settlement began east of the Indian village.,2,1,twenties,female,us,1
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_30133.mp3,The women took turns building a tall stable pile of rocks.,3,0,fifties,female,indian,3
b2edbaf2449d2051c6c0e481dd0b7f512d2b37be0e41e687dd16186780c2a30030ebfe5729f22ef20290f9e3ed42fb040b654fd59829fe0f3576cbfe4982c487,common_voice_en_20135099.mp3,"Their songs have been used on ""The West Wing"".",2,0,twenties,female,,1
d48a6d942d8f4d280aa0202aa477d798c5cfbd7bd1c5a1ae871487495ac73ef488f0ef68b856ad34b83f30a171da29f5b835415b3471dfc54392d0ee6b06bf77,common_voice_en_19954932.mp3,"It was specious, of course.",2,1,fifties,female,,3
ea4da92d37d9ac3a4b62c5b928eacc2e31fb0314adf5afe2c181a8d1b37d8d488b1fbed45372c259ce3ec7857574e62df3679f0d2ad846a7dc935a7db22e8220,common_voice_en_693396.mp3,I thought about the difficulties in translation that might arise.,2,0,fifties,female,england,3
cec9c9e34606347d70360384a4f348a7ed729cc56c29279740d793967ca62e738c3f2aa7e673917f1ab7c124b0e9a866dd49ad34de19769e2bc703283896402f,common_voice_en_19454009.mp3,Points were awarded equally in all three Triple Crown races.,2,0,fifties,female,,3
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_30010.mp3,"Oh, they're laughing at me.",3,0,fifties,female,indian,3
25d15e21b93c91e1043afaddf1fe5c989247f778dd7f8d58acf3f0f72c10f29ceeb22873f6e67d032467f7b966042f14b8acf5d06bc82e4052abce39f0d11db1,common_voice_en_20021565.mp3,"Today, ""The Journal News"" appears in the morning like other New York dailies.",2,0,twenties,female,us,1
a80be13481df881b71ccfe94687332be7cf60442b14de11ca8619cfb813fe03c9374789a36cf5aff8b50740824ac23e751ff63eebaa2acf6e988c7580b056267,common_voice_en_661686.mp3,"""I'm a woman of the desert,"" she said, averting her face.",3,0,twenties,female,,1
87c09aef4022433e3b3e71f85dbd89aba43d35441af02a0f31a72ad101cc252441ce35cb779934a66cd261a13703d81afc112c3f572d7193254d9fc91e576062,common_voice_en_311723.mp3,The moon is responsible for tides on earth.,2,0,twenties,female,england,1
c5e6fd979dbd161abf0a06095a27ae6eef6fe2eeca9cf50588d911623674a0a7d8057137559b416189d982182f4613294d17d57a6d422683f2b7c959db089f26,common_voice_en_562422.mp3,I'm addicted to recycling.,2,0,twenties,female,us,1
2cb454dbbb57b7a924bc4d00b06ba90140590c9c44182910e4933953d9c813e0c17256d09b2923b5a4e0ef7df8d736ee35b636bf84467d78a5f24704f965e4c5,common_voice_en_17371.mp3,The Englishman could not contain his excitement.,2,1,fifties,female,,3
3f15e2fece31ee9305b7c1949128fad62cf72c2f4602217adaa39de119034476f3d567d6428b08fa5cded2f5220e8ec2908a86f35621a6825433b3393d59d942,common_voice_en_142222.mp3,The peak of this mountain is over two thousand meters above sea level.,2,0,fifties,female,england,3
0dde7c611efe1244d3226ecf1741e8e2e4b7d72a651221b402a52b4a0c777cc4f9d1b18b9c095b1ad3818b62546aeaf85934808278fa3b2eae7c9666feb0b4dc,common_voice_en_17653251.mp3,"I told you homeboy, smuggling is being prosecuted.",2,0,twenties,female,us,1
185a19520056bd31c0b7613af5d9eb45e5b9eb8061127fc839233aac463eee2c687007a5977d117e7301d2c959de1b27d9331f7cb0bab85f776e64120795c77e,common_voice_en_495006.mp3,Does that imply I can no longer play badminton?,2,0,twenties,female,indian,1
85c443d2a3b5ca0cf3b8c6bcfd672537816f6eba60f61a2cd6619bbd8b5a841936ea2fc7a07a3ad84ddd7608e476dd808c93165e01bf8c8672c4db38fb611165,common_voice_en_18708369.mp3,The unincorporated community of Woodboro is located in the town.,2,1,fifties,female,scotland,3
0bf5ad7d3cfe4f46b6fa6bdd0a60f3d849672dbdbbf77d4978f9d835e8463a48d86557e5c9cc44a923862df89849c4b97cdd0dabbe0716ece06d91e698871680,common_voice_en_18460286.mp3,I feel like a charlatan using that lift though.,2,1,twenties,female,canada,1
9b36d25d5ca61875b52aa5ac986e582417366913effa37a27ffe0c064ba8ab79ec1196552c4e700dcfaf6daf251ade983f711e423577b4b47a2646e9913f95e0,common_voice_en_17330816.mp3,"The reason for this, is to discern your strengths.",2,0,twenties,female,us,1
9decf687553cbcc2a595cba16068c819c86c982f6c9269852569826a233f5323c6b2b0e8f26b2569a7613a25374e962eed9ecf2e3b2e580628faf3b58960959c,common_voice_en_18410008.mp3,Do you want chips or beans with it?,2,0,twenties,female,us,1
369cd442eb58d9252523c5ffca1afe66c835065fd719d63aee989ed66d7d2403963ed3ba02d233d063fb182ddb7a66179e5aa60721c3d8250d805b9a78e02f97,common_voice_en_198137.mp3,The trouble with you is you let people step on you!,2,0,twenties,female,us,1
344bf332f298134d3880f9e38710e4c7e7037157bd63a3f5334f3c0d627ff61645ffff180419eb666587109a9a7638148728a3c5765f76296fd68c957088b428,common_voice_en_20027116.mp3,"Most were novels, but there was a smattering of mostly sports-oriented nonfiction.",2,0,twenties,female,england,1
b8d5e51d33caaf17e0ec7ed6477e330eb8c995e8ec090e0ed880c19bc51eb094b660c63108c1ec4674f4000ffbd5ca01e1890b06b7d07ee47060b9b85bc72f88,common_voice_en_664307.mp3,"Then, taking his sheep, he walked away.",3,0,twenties,female,england,1
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_29890.mp3,"When you are ready for even faster browsing, check out my post on Custom web commands with WebDriver.",3,0,fifties,female,indian,3
6a2f9b251c8f220691125b50134ca04ad7a00ec3d4e0a3117e2f982f9abe9f2e75a7ce4ad580b5b93b006a1aded013b707f8d54b16ff96f743ae512a98fca85a,common_voice_en_18510950.mp3,There was none of the joy of meeting in his face.,2,0,twenties,female,australia,1
70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,common_voice_en_10208894.mp3,A steel framed table separated one half of the room from the other.,2,0,fifties,female,us,3
aa0e926a1b5b4f9e38599c533beffe173e3c0031f2aecc94aad4737e575f93dc519ac5f730913e21fb3db182326a06ade5c8e140fc78b5358b7e5203cd04e2e0,common_voice_en_586156.mp3,You mustn't let what she said bother you.,2,0,twenties,female,philippines,1
d4de4d50d202fb063eeb3f2d4d84cc4e429d499d508579d9085fa27e66ae1546aaacf815e0aab64a0721909eeacbca389c740a04b960fded98192913092f72ea,common_voice_en_19286008.mp3,Currently work is being done to expand Hodge Hall.,2,0,twenties,female,us,1
e7fe5c7fc85b7bbb8b86acb13ab60d854ecdc9649e79c9c5297b93f195bb8210667b50acfd882c8527ed6848f604ba3c234c6acc2b71feb6b9c43792a9cdb4a6,common_voice_en_17434829.mp3,"Built January nineteenth, nineteen-seventeen, the monument is now celebrating its centennial.",2,0,twenties,female,indian,1
bdea72a9d47e94442507b87873c49c1edbfacfffc03da98530d551fd2f39181bb8e729816907572bf0fd690058342c79ddffff1476a8a0454e42418122d7575d,common_voice_en_19989857.mp3,"In middle school, students should gain maturity in math, and confidence in past material.",2,0,fifties,female,us,3
3f15e2fece31ee9305b7c1949128fad62cf72c2f4602217adaa39de119034476f3d567d6428b08fa5cded2f5220e8ec2908a86f35621a6825433b3393d59d942,common_voice_en_142201.mp3,He's a fanatic.,3,0,fifties,female,england,3
7cc59b14ae724f03415b6d2eb49e91cbbd19931913408dd4cd4cde6fe343797c15f354455693dbf53aea797bb98745fa418cd78a3758ee311e19960854ca6550,common_voice_en_19857692.mp3,The inner structure of the game is actually an agent-based artificial life program.,2,0,twenties,female,us,1
49c6b5e3d9b384b3cd7068de616438f013a5f6c89b1855998bacbf1762c82bf867fedb9f992020a319fa7ddd2aa8cd800a31224338fb9f675fbaf986fa84525a,common_voice_en_17444736.mp3,"After lurking for a minute, the crocodile quickly sprang toward the young hippopotamus and ate it.",2,0,fifties,female,us,3
2074490d421eabfd8accd5cd7ce67f9efce4161c3a859ccd11290d2dc04fdd3658d23075b91b94bdbb03398f7cda65f15cff5fa0522667a0092997ee92673b3b,common_voice_en_175842.mp3,But the Englishman appeared not to attach any importance to it.,2,0,twenties,female,us,1
46aec8cd216e7a8415ce975e03fcb788a571e3107d064d0af64437c98d115bff18736e576e96675228b53894012aa7943a2bc6983e7761edbc8932a83e73a35e,common_voice_en_17771955.mp3,You can't sacrifice his life for you personal vendetta!,2,0,twenties,female,us,1
0bf5ad7d3cfe4f46b6fa6bdd0a60f3d849672dbdbbf77d4978f9d835e8463a48d86557e5c9cc44a923862df89849c4b97cdd0dabbe0716ece06d91e698871680,common_voice_en_18494138.mp3,Granny and grandpa loved playing with their grandchildren.,2,0,twenties,female,canada,1
a3d23d1c2f87e70dca1a0964dec0401cbd5666543024dca23ec8e8b245f370b1c7523ac5e4c54d7bd136b99d140c6653bc1bbf1a29964516078273ffe9942456,common_voice_en_620842.mp3,But he's on the right track.,3,1,fifties,female,newzealand,3
2e1ed480d6ddb598e6b04de8edf38e7328f346d674abeffe3ab666b1d9b3847e9b43c3c741367f7796841ea4f20fc880defa72667490cfb017921641a4a1fb88,common_voice_en_17247641.mp3,How came you here?,2,0,fifties,female,us,3
9b36d25d5ca61875b52aa5ac986e582417366913effa37a27ffe0c064ba8ab79ec1196552c4e700dcfaf6daf251ade983f711e423577b4b47a2646e9913f95e0,common_voice_en_17330704.mp3,What made you stop playing?,2,0,twenties,female,us,1
55ab7cc3cd8c17b9dc6256392a5255f0c651462502d50b4a057e88df369d40aadf56ed1421588ad1d2079e73da1b4286018a7681dee999f2a5f3f18164a93e3c,common_voice_en_554723.mp3,And he gave the boy his blessing.,2,0,fifties,female,canada,3
31fbf86784c6d2b477d6c00c3b6ab876bb7919a0f3a8b54284aa726a75453701832c705bc33ffdbdffc1fe9f2b4a4a9f07ae5b5ed971f710cba9638ae3e01ebe,common_voice_en_18534832.mp3,The maid instantly slid back into the room.,2,1,twenties,female,,1
c5a2863d131632e26f561bd9e08621eea6c7aedb70b55a12cfd1e8468f541394b1fd9ebb5c9642ea133b4949d00c701da4369d7c0195c9a689d55b0ba65bc728,common_voice_en_18660471.mp3,You appear to me to be the very touchstone of responsibility.,2,1,twenties,female,,1
ba0a9971862447784ecaa79c69a3affca267eb50adc1f0ef51d6ee21027b7a9384c22e4722155a3fcd1030afabb50290b7b9d9d4ff0d9acc8372c6ce7ea99955,common_voice_en_179957.mp3,Once again he was experiencing the language without words...,2,0,twenties,female,indian,1
03ed98d44db4fb01939c421a0217d2b579c46740be8eb3c869b715b383b1194fbcec12edc6a838edbf536af068ea2d9b18f04e2aed881e478f8b7dbcb75d0fb5,common_voice_en_18676997.mp3,Two ships in the United States Navy have been named for him.,2,0,twenties,female,us,1
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_27754.mp3,"It does impose some constraints on command ordering, but this isn't a big problem.",3,0,fifties,female,indian,3
1706799caadd61755fb90b1c8031a94da22e5aaee11245827e22ab21e503edb126512723be3e1fbafa2e1b1bd512da00b4d92083c72b6e3c0b915f74a9866314,common_voice_en_17991925.mp3,"I think the party was an amusement for most of the guests, but Mirco felt really out of place.",2,0,twenties,female,,1
54dc820077b05bf576973afed1f32e6af12c378296b118c651a9e42efdbddac8ddeb0604771e9034aea18ea46f907d253ef8ca45e6d51eb6d3e4e1c56dd4bf4b,common_voice_en_20162088.mp3,"The published ""Silmarillion"" contradicts the Second Prophecy in places.",2,0,twenties,female,us,1
10acc0b02b49ef636387af15aea6e0db3fd81cd572fd95f18c1e8b9e0ca8d7f29c59a8f2b196e1481a9fcb22724b9f225b18c7aeefda432be046f34ab97032d9,common_voice_en_186331.mp3,They shouted consolation and promises and went off back to the town again to get help.,3,1,twenties,female,us,1
5c601d077fa3d0f76e1858316ba910d3238107cd832bde414082ae66423c2447d0bab80c78ca1fdb8e47dc62e4c53bd017c3253ae4e82ad15e39af6cfb06c60a,common_voice_en_19701814.mp3,"Transjordan became, for a short time, a no man's land.",2,0,twenties,female,us,1
0bf5ad7d3cfe4f46b6fa6bdd0a60f3d849672dbdbbf77d4978f9d835e8463a48d86557e5c9cc44a923862df89849c4b97cdd0dabbe0716ece06d91e698871680,common_voice_en_18459657.mp3,How we roared!,2,0,twenties,female,canada,1
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_27753.mp3,Brenda Peters just escaped from the County Jail.,2,0,fifties,female,indian,3
3b6d38e7c6839eb4f49078153c10f1883bfd8f8971ab9d86657196bcd59d4ac356ff990d877dce266f19f7d3ccecb410524b89aea352ad74ebce3724436a83c2,common_voice_en_201742.mp3,Will you get close to him?,2,0,twenties,female,australia,1
0bf5ad7d3cfe4f46b6fa6bdd0a60f3d849672dbdbbf77d4978f9d835e8463a48d86557e5c9cc44a923862df89849c4b97cdd0dabbe0716ece06d91e698871680,common_voice_en_18460292.mp3,Stick the stamp on the envelope.,2,0,twenties,female,canada,1
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_29230.mp3,We've got to do something!,2,1,fifties,female,indian,3
e7fe5c7fc85b7bbb8b86acb13ab60d854ecdc9649e79c9c5297b93f195bb8210667b50acfd882c8527ed6848f604ba3c234c6acc2b71feb6b9c43792a9cdb4a6,common_voice_en_18827423.mp3,"Tinoisamoa attended Vista High School in Vista, California.",2,0,twenties,female,indian,1
08c798ddee4d81701819ad6f008a841c3f15090056e8a8ee387f0c64efbf653d6eebd23b5b910196a0dfc317f0b86971da20c6b080b8eef2f391fbbe563e8372,common_voice_en_19697418.mp3,"Residents and frequent visitors of Costa Teguise have nicknamed the town ""Breezy Teguise"".",2,0,twenties,female,england,1
48f48da505573df2ae0b591a7d6b7ace44cc94ac5838f627c60c415d49acdc596b3fd06fdfe94284589fb2022d03293965eb745c9380ede36976a16d8cf59483,common_voice_en_20053645.mp3,The town is included in the Drava Statistical Region.,2,0,twenties,female,england,1
b416782fb5a40579265d456bacc561b14eb323f9600084aeb288253bb085d9478e8314a817b79fe45f01d4fc90b338bfc617efe7e153ba9974a69b8898e97ec6,common_voice_en_72876.mp3,How about that one there?,3,0,fifties,female,us,3
7623cc0981633060b3e5a632ee4dc78266c8d3ad283da134c15e4ecd1191892fe3903f037142655f5c4f31a4f152fbfa0f0ad26fc57c1925e1ca0e969d2d40b0,common_voice_en_19640165.mp3,"The next midsize Dodge, the Avenger, did not include a coupe version.",2,0,fifties,female,,3
5f3c2e9bbb26ee108da71a7ddfdf45464ccf78288500abda8502f576e05c64572cdbafbb05fd0f677e204a861b898f4359455de32add83d3791a02e7539be4c0,common_voice_en_19678680.mp3,Plutarch also explains that the festival included a human sacrifice.,2,0,twenties,female,australia,1
b2edbaf2449d2051c6c0e481dd0b7f512d2b37be0e41e687dd16186780c2a30030ebfe5729f22ef20290f9e3ed42fb040b654fd59829fe0f3576cbfe4982c487,common_voice_en_20134898.mp3,There are no membership requirements and just a small fee for joining.,2,0,twenties,female,,1
3b6d38e7c6839eb4f49078153c10f1883bfd8f8971ab9d86657196bcd59d4ac356ff990d877dce266f19f7d3ccecb410524b89aea352ad74ebce3724436a83c2,common_voice_en_201910.mp3,Now let's take a look at the candidates.,2,0,twenties,female,australia,1
18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18691489.mp3,"Bowie area stations included High Bridge, Hillmeade, and the Race Track.",2,0,fifties,female,canada,3
33fdaa56f23f43bb6e2362e5d720db9049749b6dafc2b4b48c59b0d143b124a2b27c475c15529cc1e5dd29b9b402210a39b07e5b328340a28c16f3a7964c1e7a,common_voice_en_17452830.mp3,"I'm afraid not, he's visiting a sick relative somewhere in Germany.",2,0,fifties,female,us,3
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_28287.mp3,I suppose I could.,3,0,fifties,female,indian,3
9550a590a3453307aad258d9efa73a347bbdcf4e358f379691ff80c24674c39d41a82fb6f6840f771d2377fb634243c9f01feb7aec1fc6a0f0aa51e14d4edbc0,common_voice_en_18463048.mp3,"Ladies and gentlemen, I present Marvin the magnificent.",2,0,twenties,female,,1
c8ddcd3ff6b6fb8e487c9b851ea0bf2ea05bb7482a55e99ce57f03a7845274b1a211059583867868b0718e8982b26f85fd8cc4b70e622b5d954ededba376a907,common_voice_en_1177269.mp3,It was a suicidal stunt.,3,0,twenties,female,england,1
fbb3f822eb962599fe2173025f572e5190c0fbc0be071d92d8b0a0f69b2fa3c46204b94c6fd8126d489fb4e7f04faa4fffc004bd8de7643688da33ceb70ca854,common_voice_en_18506023.mp3,Dorothy L Sayers used to have a job as an advertising copywriter,2,0,fifties,female,,3
