client_id,path,sentence,up_votes,down_votes,age,gender,accent,label
aeb1fadc81d90624efef7503621bb0a66aa9db7d75da5faf86e97cd84bf784d847584c28ee716eac93c419f6b5bcd92759d2c0991b9da7b4be55f1adcfbb74b0,common_voice_en_19429468.mp3,Placidia ordered Felix to send an army to restore the vital province in response.,2,0,twenties,male,,0
e790d1a6d652b49b74172d96fca249c1d46c38806613534de93e324492059b41bb491639158ff5b5efe117d167447b1dca743bff0b32dcfe07b12a43fb13a86e,common_voice_en_18479372.mp3,It just takes all the heart out of one.,2,0,twenties,male,us,0
226455dd4e5576e6f63c9fdc21c8dc226fb62ea949fa85ea2c2df22eeb1eb2baee79d4ebe1fc8739336ed43ca886f1b606f14e41fbb0b8659f0a68f24d7278f8,common_voice_en_18706679.mp3,Microfinance generally agree that women should be the primary focus of service delivery.,2,0,twenties,male,us,0
1a1b6fe616790499ceb81bda41e9e5e44adf660062d7f88709231dc02557eab73a147003949574e56469648ff080d5d29c4433358a1ac6d9a967ddb1fb080f58,common_voice_en_18767259.mp3,The famous Ukrainian photographer Yuri Kosin works in Irpin.,2,0,fifties,male,,2
8cf1bc1ea8cadcc0ae39109d4a60039205fc07990806788ebb02c43366ed45b98dc9c7b9ffd409d979f9bec981725a3b3fa2d2322fa5cffad289487113b2b7b1,common_voice_en_17283745.mp3,It's fairly small as hills around here go.,2,0,twenties,male,us,0
056861a8563bcd33d2faafb79fa5fd3d4f0daccb7bd2cd9eaa056241f316255c80b54c77844b3770b0d9f86beb31fcdf4fdaeb14550a90174a67542d4d9a47f0,common_voice_en_77574.mp3,I've got to get Katie out of jail!,2,0,twenties,male,england,0
d821ec95d3bbd51eb970d98607d93caebfe868abb2f1eea27b20770538781350e4a58f7e552065ce6653732e28276eaffb241aebb45f5cb05061d1f5244bef06,common_voice_en_18785348.mp3,The color of hematite lends itself to use as a pigment.,2,0,twenties,male,singapore,0
1a402c09a7192330a65cc6deaeb59619495a105dece8d1b38575ce46ceec9ea0323cf7f31dd90f7135d3b526a76227862e5ce688af142df18d8744facf4cf0e1,common_voice_en_19532166.mp3,Producers Melissa Goddard and Peter Morgan bought the original idea to New Line.,2,0,twenties,male,us,0
7890f2356bd31a803171fef7ed574bfa4e423431bf3fbf9c80179ecb44b3fdefa3f9bef1eff212785dce83796a3d702e2264689bff3c1fc7b811211d88ebe7ab,common_voice_en_162342.mp3,I admit that I'm an alcoholic.,2,1,twenties,male,indian,0
b84c21956a63e487437b9fa4223eb0d7e8d138726ae35ae5252461c640a0bb06669238cb94de85a8a037308ba8550496e6e9149d29e264b3b561923540457ab4,common_voice_en_20039230.mp3,The General Strike was recorded and Produced by Anti-Flag at their home studio.,2,0,fifties,male,us,2
453b57ee7331a62b4ee9f96aed6a45cfa1277a96660735d8e9282990c9210a8e3fe00cc51e82912d3490b65d47f87b7fb7025547b1c0b5e6543b6edc799b5d16,common_voice_en_18745846.mp3,"Besides the market, the main landmark is the Bahrain National Stadium.",2,0,twenties,male,,0
64fb895aaafe2eec5163f93f0bdd21feaf0c507809ab67552aabff2e909f375194a7056868c6a860ec50e451dab850d6caa7143ac071a00d0410f8097d6742ae,common_voice_en_694152.mp3,Its observation probabilities are computed as a product of pixel probabilities.,2,0,fifties,male,us,2
0fa95570a8ced89d4b83bd6e4da01551b3ed52975dd7bd98a804d33cf8c87fef9e6ca5d5cc9ae1f60fd3197b8418bedaaebbb2020505253f3f406d9d047d23b3,common_voice_en_17384755.mp3,"If you release the clutch too quickly, the engine will stall.",2,0,twenties,male,us,0
ef989de5af94af10dc162a467f35d33269cdf489c260efdda75060617e81c3959cd061e1a0c90c8eaf25e1ae2cfb43816e230d3cf25a1940d8cdfd0fedfaf1bb,common_voice_en_18655391.mp3,Rather a bad look-out for me!,2,1,twenties,male,england,0
d691e108a74b50b68b96ec5f52de5605f77d213d494c15491469fd1ffecae41f8cead09ba3b2dc21f4744293a22c8bb1cb9e3473ea149de85b16dca7cc245f7b,common_voice_en_554105.mp3,I've just told you I was busy with the little dog.,2,0,twenties,male,us,0
ae3ae1350286d96b1d5e70350d34bc642afe9e379037321b2d77911e43ce17a05975c53c81b1a60190604e686c19938224ee7a3b05d3b84f8c1a7af2c0b4bdb9,common_voice_en_19367930.mp3,"The case, however, relies solely upon internal evidence and subjective judgements.",2,1,fifties,male,,2
939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,common_voice_en_18473494.mp3,I am not devoted to food!,2,1,twenties,male,,0
e0e203ab215698417ee434025d447913c05ec40c60505824761e78ff1018161d26e9f39a0741e1609da7b353ca4f24ea8ae031b6fbcdf6c4ba44d59b49c28138,common_voice_en_521529.mp3,"Since the miner had sacrificed everything to his destiny, the old man decided to become involved.",3,0,twenties,male,african,0
02718e6068e2d4292ebb32deaefc1cb424d3bf323c8fbd29225d1265b58089ef26ad1e5295382ecd05c48a150ff399f46d10059e2491b98ceb5b08c498afb1eb,common_voice_en_668003.mp3,I am following my destiny.,2,0,fifties,male,england,2
0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18890750.mp3,This is also applicable to circuits.,2,0,fifties,male,newzealand,2
80d8eb11c5467dc78a4125d9eb05479f57230629ff85f13362538e279f9f3f8dcc00b10088e4c10463b8f85b171c52c417c31cdb38c6fba98723a8d7ecb622b0,common_voice_en_19093353.mp3,She defeated Conservative Incumbent and cabinet minister Gary Lunn.,2,0,twenties,male,us,0
5de0980bbf0c473fcbab727671184d1c18602b0b50072ad112a0d4c9cfce157e98eacb733c748c0a582d8faa9dfadc2bbe4f663ae3afe2c9aa24cb93406f994c,common_voice_en_17503437.mp3,"Please, be humble.",2,0,twenties,male,other,0
7ae62d4241f1c4f03ac17ea689dafa8c8528b1a56d499899dbfa31d406d83ee896f0af636db4cc601348db7c2ad553ca22db6c1316ac842b567d3a415672d5eb,common_voice_en_19312662.mp3,The main difference is that the bear was holding a billhook.,2,0,twenties,male,indian,0
1bc3dc0bc84f16ba31209af3ff03ec57825fb126e2afbca29c4abaa493c1edb2a209c4c260df10a094c5707acc1ad5afdd2e8e8c04f41740ebdd654ac3745994,common_voice_en_18446739.mp3,"Orange juice, then.",2,0,twenties,male,canada,0
60e45fe6f2e94a4bd381a72531cd44c2c746723b8c81c4642ce9cc4957cce17c2c286dcf1b214b69b0f204eb53ad33e3f969770f498f502632a9f7288b7dacca,common_voice_en_17391093.mp3,"With skin and hair completely, thoroughly out and out.",2,0,twenties,male,us,0
7fa900a2a746c66ecb96fbcd82e5ceb0c168768051c42259eb88f2cc4ab9aeb96e4ee625a1c53340f57b7cf81c83ce2138c8c79ea5156c1ebe7af1cf8b3cc298,common_voice_en_131562.mp3,Your wife was wanted by the University of Florida.,2,0,twenties,male,us,0
c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,common_voice_en_19867312.mp3,The team's colours are white and blue.,2,0,twenties,male,,0
138296f20ac39e14808b183030f4648cef48d15458fdd5be1410da28748941dab505c3e548801f4dc9e6edf0aacdc96ce2cd1f5c12a4a721b7bd6b2a8f0b0872,common_voice_en_17269451.mp3,"A song, a Girl, a maid.",2,0,twenties,male,us,0
1f829ede5b664b77fc086e48a41d1c3c3adbe89d02ab5feb8262f452064ab24c55bfbd95442052c8813c55c86d24c1b838f60fd57aaaf0cce406feccd4a5db2c,common_voice_en_638972.mp3,Ask the mastermind!,2,0,twenties,male,,0
2769f8ed648d1302116f29a8b6f13faacf52b62da3c075ae2ad0a605d03652a1284b0d845825dd5f9bfa20124dbeb67a4078b83eb74d856e771c504179733251,common_voice_en_561754.mp3,My initial assumption about the phase displaced pulse was wrong.,2,1,twenties,male,indian,0
84a6521052633c0124b8c90a95bca7a686876cead60973fe63e816c118960de87f719150c233836023a15d9a61e1d392235b9642f2605d46b3604c368925267c,common_voice_en_183074.mp3,The flock of flamingos landed gracefully on their awkward looking legs.,2,0,twenties,male,,0
02dce8fb4569893456d8c1907ece38750c62bb8a071ec40d16753c4974a3ec28678f2bd94b265ae1d7519307baef29d28c49cbf3a67b0b847975423db328d775,common_voice_en_19265305.mp3,"The unused names are ""Lady Penrhyn"" and ""Prince of Wales"".",2,0,twenties,male,ireland,0
4971643d98e232dc2a4b6139326608104e8ed67afb03c0e2351fc41494f7c50cbd5bda98194398ecd1fe0582e521fcbfbbdc32d3fd15eec9d97d61e51398e031,common_voice_en_17147765.mp3,"According to the dictionary, the word ""gizmo"" means the same as ""gadget"".",2,0,twenties,male,,0
91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71,common_voice_en_18331755.mp3,They die out of spite.,2,0,fifties,male,,2
da6efb7132c9706dc43474b7988fc7c3946284024f82ff2cc4e636fddccea173971e564011138d5a3dacad57c360bb65864ff781d310a47b36cb221ce8eeb9e3,common_voice_en_15735077.mp3,Steven touched himself on the back of his neck.,2,1,twenties,male,england,0
7a8749b1697ff3b5923774794122a1174a61366aad11cef0bfa9df55d8b83bfe34b27395a07e208b267f85c9c8987a0ffa1738c454157df397ae5899171458ec,common_voice_en_18442240.mp3,"Oh, sorry, I thought you said you were.",2,0,twenties,male,us,0
99dd8c08b26073f7684a9dd332010d1720154e687d1b8c0a5028d1eda294968e98aed734a39b07360bebb1119665a1eb1c95537ca14b3510398795dd88cbbf9a,common_voice_en_17275981.mp3,A backdoor is a deliberate mechanism that is added to a cryptographic algorithm.,2,0,twenties,male,us,0
45386ac0e401e71c1e0cc4187361d8df6c971b2c420e0237f207a3845f35a6cb1a5f35a6f4b4273e36c6e51d1d0cc3602a401f389c023cd002caae5b99754a53,common_voice_en_19533520.mp3,"A good example of a trilling R is the Spanish word for dog, ""perro"".",2,0,twenties,male,canada,0
21de99683e13faed97af72e1d336a7f1b1e8a11555c4a69a1ec4bdf8c6aeafb713e309e4dcd816ec7069fe6655b7b27b6978f6999d8d70e438fd382f768e05f9,common_voice_en_19801066.mp3,The township includes the villages of Fousetown and Airydale.,3,2,twenties,male,indian,0
0bb48abaf24bc75258bb3d5592ddb5da3bb004503cc2af98178b1c87cb98c67a1f47ef3f1ad6b9f3b84b39b1e1dc0231e85b36558af753f42ffeb359cb1c245f,common_voice_en_374050.mp3,Make a virtue of necessity,2,0,twenties,male,england,0
48528338442073e08f7886e133be1f7f773562a5c0257c0f3c33e19edf5de29dcefe46b9a0e497820295177ae021e53c9518185178f98612c169580ff3a07084,common_voice_en_19383573.mp3,"Metal governs the Chinese zodiac signs Monkey, Rooster and Dog.",2,0,twenties,male,us,0
4300342f77a43399771b515a73e7ffff3852621422e1b4e31a2ce4aaa7ec7c22e3289200b0004b493be30260da008d81c5882d3d1ab926a56d413e9a948ebf3e,common_voice_en_18483836.mp3,A skipping rope is a very popular toy,2,0,twenties,male,indian,0
8e93f9eab492a1ad3a0e55fc17ed0fc88a34b4d64c7225472d4bf02804aa8fb88b3c4c719c181a0362e16473fef0a2f433fd5b8d862466bd68c0fa956650a09e,common_voice_en_18954960.mp3,This appearance in the air is called a mirage.,2,1,twenties,male,,0
91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71,common_voice_en_18331957.mp3,Why exactly are we voting for a convicted felon?,2,1,fifties,male,,2
0a418a5678721353da80d2ca2abb89df1cf6da912135762ff0b046ee50725ade5564d71329e2bac85ce57069b17818d51b24b7db84f0440758860882d5af9c48,common_voice_en_116286.mp3,You bet your bottom dollar we would!,3,0,fifties,male,us,2
e138b52ea9ce42564f30af1b23c7c3b08774f96e864cdefa1f5ecd623277d6c3aaf78b27717989ce1257f1abe46c9a4bdac5a8c8d3f621e3cac05f11400b334d,common_voice_en_655858.mp3,I don't believe it.,2,1,twenties,male,us,0
b0058552fe8bf052c08a228af2231131bcd6e3a10819d4c52749e9525ba65afe4d8e22179cc1e19cbaacf35a4b5d87d0eec3d68d5e13a5d8b59433a2577abcfd,common_voice_en_19648415.mp3,All his speeches seemed to me very orthodox and gracious.,2,0,twenties,male,,0
cb15d9a93a0e7b6e45657cb5f157924935c9a62bc125e10aa9f99a51bbe8fafa4d8b6fb64d4acd2889a3d88c30812996e1806f71c9476ada4175e9295d3e7ef3,common_voice_en_19765258.mp3,"It revolves around the Sun on an Earth-like, almost circular, orbit.",2,0,twenties,male,us,0
93aa321e433d132c85160409e18e718d2f98e0106a8660939d30f4f0c9a9b04b1e8140b8802726024679c19de2473605b268be6fbe1a6f768434d5d04081153e,common_voice_en_19556876.mp3,It is the largest of a citywide system of parks and recreation areas.,3,2,twenties,male,,0
1aa1eadb813cf001a11ba44c566eec302ae46ed226077a247c872dc427c3182028b6801ac6aabb9bdd4860b0c0a1f6890245a45f94174fee11b75fe2371ee9a8,common_voice_en_208079.mp3,That isn't what I got married for.,2,0,twenties,male,us,0
93aa321e433d132c85160409e18e718d2f98e0106a8660939d30f4f0c9a9b04b1e8140b8802726024679c19de2473605b268be6fbe1a6f768434d5d04081153e,common_voice_en_19569660.mp3,He retired after that season.,2,0,twenties,male,,0
6a9137ba750e90efad2ca7dd4118158a2f00ee740dc949280c3c450bf55a57eecc84a836b0ef0f542f5330d4c2fc24467ae432db57ee2135443a805b2dc45f7d,common_voice_en_157630.mp3,The miner had abandoned everything to go mining for emeralds.,2,1,twenties,male,us,0
a745a27d724d52417c1342b56bbd8941c029c0cb740d1218bd8e51ea42a5d4e2f97fdcc68d6ac8a297c07d8cae746968269009fbe0cd2092f30fb2633e292ca3,common_voice_en_19845205.mp3,"The city was named for Jonathan Smith Lewis, a pioneer settler.",2,1,twenties,male,,0
a83e63e65a6efb2ccaee570c51caa520e0361f5d6bc5b6c1ca8e4c54535b23b39461abcb6decd8b71d532cd7ca099e74aed91a6477cf6d6a44f00edfc666254e,common_voice_en_18125411.mp3,The twenty-eigtheen Olympics will be in Pyeongchang.,2,0,fifties,male,us,2
e790d1a6d652b49b74172d96fca249c1d46c38806613534de93e324492059b41bb491639158ff5b5efe117d167447b1dca743bff0b32dcfe07b12a43fb13a86e,common_voice_en_18519284.mp3,Hello hello. Why is this thing not working?,2,0,twenties,male,us,0
77857e57f8b6e189156d4a0b3904393ff3acf8a2c65c2ed1e6b8bb3682a0a2cfbe821da647b7ddff2b39e19902c987b23f62dea6a040797681fab00785fee159,common_voice_en_18996188.mp3,In the same year he took charge of a large expedition to the Altai.,2,0,twenties,male,australia,0
155bae4cc79956e23717e4fd1925f0c6e6d76ad6b3a293b9a0e96167c19e4de65977dd36714b4ed56dcd440f8bc02f5ebd5da49543af021bf02d273b15d4ca33,common_voice_en_19002283.mp3,"Alongside the Newton scale, it was the first ""calibrated"" scale.",2,0,twenties,male,us,0
5f047713c8bdb300204b259abe32d12fcf660d9a2cc190b3bb5520d11149e42fa014dd345e5a363027c7e44c54b2855883d1e39562744ed33a43d38d935a0832,common_voice_en_147079.mp3,I don't think I follow you.,2,0,twenties,male,,0
0c62e7bc794b538067d7d92ae657444639c585478b82240cfea92b48ceb7c93c8af87060b95cb4cc55ba098baf112d5bddc9573d656db1badc93f99e1bf60dc4,common_voice_en_18124875.mp3,Where is my shoe?,2,0,twenties,male,us,0
ca983745f55d2a6671ae5653873d785dd5f7b1faec5231c0259701ce3de942671da521bc21f795a784afe29c94a10d0b62ff8429b86bbb40494231a0ec237e64,common_voice_en_208197.mp3,"I'll work all night, until dawn, and I'll clean every piece of crystal in your shop.",3,0,twenties,male,australia,0
91b34d843551e22ed44640d3abfd91936ef553f6c28e1425e857d9bc559f05e672a36b801ff4d2a2351ec2322f9bdd25f5ec8925e3f439c16bed8f234287f649,common_voice_en_19039793.mp3,"However, using mark-to-market accounting, Enron records non-existent profits for these ventures.",2,0,twenties,male,us,0
2cc3b10854b9346d86d78763921319b1305b6d45a60c69a2e5b5f8d7afb9a676adba6617d021811dce1a5c02ae063541b07d8233266f7a337eb84369914578c7,common_voice_en_126849.mp3,We don't have to give up our club.,2,0,twenties,male,african,0
c6180176796fd10dab033c21a642358742b083b2abaad3e51a579dd77588b25215c60bec821f71d98c626edb880a02dc9ddddde10045ea6264b4acf7badc8a02,common_voice_en_19669072.mp3,"Rimbaud, commenting on this, has said, That was the hook.",3,1,twenties,male,philippines,0
973675d41d6e176491730039167bb441bdb48403cf423be25665103ca0d56574ff960b913d07fcfaa8e0d094b5f06a483a6e92936f9fe6e33f1a3b2b3f45fcf4,common_voice_en_18991299.mp3,It was formerly called the Cornell Theory Center.,2,1,twenties,male,us,0
ea32613a550070bb7cd496a6f1c7179106af012e8167d3f5a114335b089a25bfe2f3c10ebd9cbd4051e31426ef5d35fe622537961152ab08b0fee8207504b49a,common_voice_en_20116427.mp3,"After he returned home, Bonham was the major general of the South Carolina Militia.",2,0,twenties,male,,0
ed1cc841b23e3fc73cdf805ec5ccd526f8e4d66c860b701e74533e487378d79d1d456cd8a24bcc65d481942e55910d9830838e1d51088cea00939673eff2d617,common_voice_en_687581.mp3,"A group of bicycle racers in close pursuit, peddling on a paved surface.",2,0,twenties,male,,0
58fde7e9d507eb11d4373faec7ba5baadad20455574894ddce840cdbeb0dd84569c229bcc38468a675f1c97494af81a905e1acf85a303286f309966006f726fd,common_voice_en_15734399.mp3,Facebook collects data about non-members.,2,0,twenties,male,,0
3c8cb76160a003265462329c63f6809b3ee48f67bfdc235dca239e82598ad72105194babc1ea6a1afcb5232d5f0f8def35ee01d6835ab1dc67ec6d560ebfe503,common_voice_en_18405290.mp3,They took a bike ride on the forest trails.,2,0,twenties,male,,0
6837127d7f136a9815ccd7a59263f582e8915eaf4aad8d8cdc126ad49cf2c5f26afddf0c1e7e8b86c0626160383ff02344049b47406a7deaa4e5e14326d7a62a,common_voice_en_17932096.mp3,Observe that commonly used crossover operators cannot change any uniform population.,2,0,fifties,male,us,2
dcf645b5faf7fb059c2a4d367382f51b4d057628739c270bf18ad853c4aaa3c6e30fdbb73530182f3aa7af2669d519b7628dc36125da24502e4a2048106d4c1c,common_voice_en_18075565.mp3,He is a scoundrel.,2,0,twenties,male,indian,0
bca3c0318d2ff86bc0cc4542e27e1695dcf2738cd66b5dcf737af8098fda1440273b8f7e948995d7bf3110422f99f520f7ca908ff46344b406c8d672bc619411,common_voice_en_18489855.mp3,"To this, however, I paid scant attention.",2,0,twenties,male,us,0
155bae4cc79956e23717e4fd1925f0c6e6d76ad6b3a293b9a0e96167c19e4de65977dd36714b4ed56dcd440f8bc02f5ebd5da49543af021bf02d273b15d4ca33,common_voice_en_19002152.mp3,In Canada the industry is represented by the Canadian Society of Technical Analysts.,2,0,twenties,male,us,0
59b23e23e4201cc1d17c21abc9d2442be29fff9ef941bfba71df89e16a59121ae50ccc8b313999038671aa2d8107c8101ac528d08420b2adea8fcd24bf8d2651,common_voice_en_19843794.mp3,It has since been privatized.,2,0,twenties,male,philippines,0
15f5d75682514c297f6fc805bd59775097677db505c0ca74e3519a4cb5cdc8d2f46c833e68a23482b119918d5b6ef64fb3407432e2b16526f18d072dc59440ac,common_voice_en_204278.mp3,Maybe it was yesterday.,3,0,twenties,male,england,0
f2f850df5f721a1f86e402f1bd098ad0c210e25dbdce0045d2daaccf625df24b111da9e3480d1c5f66980c5bbb4e03cabf28b38c05eeac6c75cbd8ea060da029,common_voice_en_20040047.mp3,There are a total of seven military structures in the game.,3,0,twenties,male,philippines,0
a5df40ee98836c56f0e66db9fc2e26d8482109ae124242fb8d81e1c8b806fa9c441ecbcd5e15e5d245304716d735a540842cc7b563c63c5c57b67625cc040302,common_voice_en_16047954.mp3,Show me some gratitude.,2,0,twenties,male,,0
cb5b2099e6c052672cbe9cb4f4118266e16ddd09060216b4a0d0d65111805c93abf087d340ff9e64c2ade3fb116bba3e128b22d17c9c0053efd52b1833d89a9c,common_voice_en_17255678.mp3,Do you have Nina's phone number?,2,0,fifties,male,england,2
ce4cb565402b68ffd5c702f85cde73187380a0bd071884343932be3fb24c0fb5e48cd0b1662e76907ac489e6ff63d7b7477ed97ab2c0214436e1acf4012cf770,common_voice_en_19311028.mp3,The commandos are special forces units.,2,1,twenties,male,indian,0
5560ae0e93452df2f8353dd42742da027f402a9d1142eff76ee3fb4499c137d360da4b0283da3eb997753c8931ad5371fa004291735f9969aaf4dfb893f11cd3,common_voice_en_17948578.mp3,The juggler managed to keep five balls in the air at once.,2,1,twenties,male,england,0
c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,common_voice_en_18924480.mp3,Northumbria was disputed between the emerging kingdoms of England and Scotland.,2,0,twenties,male,,0
176e4f6ada34391e97f6435b7c55775ad7613c9689cf82032af60e6125753a4e850c739b5e07301f1e0c08df660785cff66b0ac0024d9b7a0affdff208870f3e,common_voice_en_17263107.mp3,"Contrary to common belief, children won't gain computer literacy, if you just hand them tablet computers and smartphones.",2,0,twenties,male,england,0
d1413283d794651695ea5c4d311a88e302e13f64719c694e69fffa94701b09086152b973ea7651e30b8e981666bc10252f56a8b37bb15fdf3cf238f0c9a17446,common_voice_en_145487.mp3,"For at that time, it had not occurred to him that it might be hollow.",2,0,twenties,male,us,0
ea8b77106267fb5a476c9e8ba0830540f4a471b7b5b16b10c6de95f77a0e31103c6be48dad5dece6ae316d0844b862fcdfacd509b537f524fe9d6be91e279459,common_voice_en_18487917.mp3,Cycling is a very green way to travel,2,0,fifties,male,,2
6ba8987577c180d003f130cbe9ed9063fe85dc759751f3dd010d2fe2ea28d6b2e869aac8accf75ba989686545d87baf80ded577074637f20dd0a5eb258e8b9a8,common_voice_en_19961227.mp3,The following territories are currently included on the list.,2,0,twenties,male,,0
1a1b6fe616790499ceb81bda41e9e5e44adf660062d7f88709231dc02557eab73a147003949574e56469648ff080d5d29c4433358a1ac6d9a967ddb1fb080f58,common_voice_en_18767276.mp3,The nearby mountain Hiunchuli is in fact an extension of Annapurna South.,2,0,fifties,male,,2
c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,common_voice_en_19917650.mp3,"Lewis himself appeared in a small role as ""The Reporter"".",2,0,twenties,male,,0
829317bb178e626c5d29fd01b726c4964f7df14b3f47e0deabae57f589053602fa469d1b79303c2cef32fdb449b8d6ab770ee79cb616a94fe25239d54b15f6ae,common_voice_en_90025.mp3,What's the matter with you boys?,2,0,twenties,male,scotland,0
80d8eb11c5467dc78a4125d9eb05479f57230629ff85f13362538e279f9f3f8dcc00b10088e4c10463b8f85b171c52c417c31cdb38c6fba98723a8d7ecb622b0,common_voice_en_19093383.mp3,"The Great Sandy Desert contains large ergs, often consisting of longitudinal dunes.",2,0,twenties,male,us,0
fdcf4bc62625b02e35df19edb3a41c34c9f569524126b1946e65417b6119794c8c00eb2ec14bffdfd7594d81e1a8e956278be1b4810cfd78936a40982acbcb68,common_voice_en_566100.mp3,Then I suggest you call one of them.,4,0,twenties,male,us,0
0321b7d7ab65124a0cf87b5f203a6c27af0e91bc1a935164620d6bf794319f92e9d40330e29d115bed4b3e8bcb7989daf422de3c64bf471476174efc8c9992f0,common_voice_en_556946.mp3,"But, if you can, try to make your own decisions.",3,0,twenties,male,us,0
da2174735363e215289319616b36fc7c5957925c2579d479d6c57a015c249fdcac0defeae261fa313dc05de5e11296bf947576e4e434898a61e99afdcadc977d,common_voice_en_18626747.mp3,The train conductor announced the journey is about to begin.,2,0,twenties,male,us,0
5560ae0e93452df2f8353dd42742da027f402a9d1142eff76ee3fb4499c137d360da4b0283da3eb997753c8931ad5371fa004291735f9969aaf4dfb893f11cd3,common_voice_en_18591504.mp3,"She is acquainted with the man, the dogs' chiropodist.",2,1,twenties,male,england,0
e6019d6ed00e358a21956949d89adce5f3f5b4e4e4697047b207a607e6b4fdd3bdb2962fc548b4e3601596f219d7279428f849a8d70dca90234d22c1b88abb11,common_voice_en_19950563.mp3,"The canteen is a small, separate building in the middle of the school.",2,0,twenties,male,,0
fc767488372d5fc9ea40a5f288cca1a07be1a31aa5e71cca5973fb98684154832d4ee11540e71828ea718ec9e4aab5110c0250b2122ad9acccdb23e01d726450,common_voice_en_97644.mp3,Can you hear me?,2,0,twenties,male,,0
ee74e15cc2cfe71d23fd8c9e743b26d6913c64c315f708ce4a290a18c3e14a17a4a17cc5451e7c5af452f431ca0c18a0050f0b8500895b2053eedce5db7e08e1,common_voice_en_20017066.mp3,One notable feature of the species is its sexual behavior.,2,1,fifties,male,canada,2
