client_id,path,sentence,up_votes,down_votes,age,gender,accent,label
ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6,common_voice_en_132570.mp3,They'll find me anyhow.,3,0,fifties,male,,2
1f829ede5b664b77fc086e48a41d1c3c3adbe89d02ab5feb8262f452064ab24c55bfbd95442052c8813c55c86d24c1b838f60fd57aaaf0cce406feccd4a5db2c,common_voice_en_639124.mp3,"By enumerating the people she wanted to talk with, she was calmed.",2,0,twenties,male,,0
78e67a34deebfed9ef9d720972eaebd3a138784a3723ecace2322726c5a8eb3718d7579066979215dbba7594d60428fb10d5f52a5477a8f12c6392d15b8007f0,common_voice_en_17408370.mp3,"As he couldn't prove his innocence, he was brought to the detention zone, as if guilty.",2,1,fifties,male,indian,2
f87e3878ca59869c0882cab566089aab93a8d8f7dc7fbafb82238999eca77d3fd40b607495de10a6d89656c45573d800224f2c541be94183030fb2f9af0fc435,common_voice_en_18851600.mp3,"But James hardly portrays her as a saint, as he never minimizes her faults.",2,1,twenties,male,england,0
c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,common_voice_en_19867376.mp3,Ischua is also the name of a hamlet in the town.,2,0,twenties,male,,0
6fe90cc495cc4f416a8ced27561c9e38fa75c1c7cc40c87e7a53492ff7034600938c8d952356bddd1e38d5f217ee20c404f45864af2cf4ae58e4727e118d1812,common_voice_en_570623.mp3,"Two men, carrying guitars, are walking along a beach.",2,1,twenties,male,us,0
677fde9631271f1fbb2cc604e78a64eb2551e4a5b00d1577e10c8fb600e04fc299b776d3b29729cfb93428039bfbf1b0b958cc0a0f4a8fb6cbd58f97ada0751a,common_voice_en_19622058.mp3,This house-sitting arrangement requires the house-sitter to provide regular visits to the homeowner's house.,2,0,twenties,male,england,0
d1413283d794651695ea5c4d311a88e302e13f64719c694e69fffa94701b09086152b973ea7651e30b8e981666bc10252f56a8b37bb15fdf3cf238f0c9a17446,common_voice_en_146167.mp3,Then she got out through the skylight.,2,0,twenties,male,us,0
c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,common_voice_en_18974322.mp3,It has since been performed on a number of Bowie tours.,2,1,twenties,male,,0
357208a91f3bd8871a315736d8069d2471054f7129a79549a10a7d5968baca7b4e1b1e7c8999ac69ce1f16f84bbd688fd7e4fbb9e34677df12edd756269e754e,common_voice_en_17249359.mp3,"One key is for encryption, the other one for decryption.",2,0,twenties,male,canada,0
47d7f8488de75120f36b7a51cd158726e2deeaac0e9d4f4db0788c69e316c4e5dff042a82d19c687ded276fd1ae5986cddcb9c7ef1d1706e44fceff9754df0ba,common_voice_en_18800548.mp3,The members of parliament will consequently vote on each provision separately.,2,0,twenties,male,us,0
8979358bf2407b8da8c10f2f03ada8834cbc12cec57c89feddbb5520f5e4af2d2d2777b3d90f34dc0111a737af0528674f88d1ba752385e543f558524e25cdf6,common_voice_en_19366879.mp3,In some cases the cells were never cleaned.,2,1,twenties,male,,0
0a418a5678721353da80d2ca2abb89df1cf6da912135762ff0b046ee50725ade5564d71329e2bac85ce57069b17818d51b24b7db84f0440758860882d5af9c48,common_voice_en_116489.mp3,Do you know him?,2,0,fifties,male,us,2
cb2df1e0d485bf254aff3e5cc718ea84b7071ab44d89e7e2436f791a87165b7ed8aaee943363b5d5a02b77af336f4d68a35da2404adaa684e15ee40c2b03a8c2,common_voice_en_19350532.mp3,Problems were also exposed regarding inappropriate police communications between police and forensic scientists.,4,0,twenties,male,us,0
ff4fe35dc5ab1669b69810fc7bc3561e30127114d18b9473070dd599ad6c02908ddf8e23cd5fe4ad577c937dcb44cbd7ea340afa6fa12388a82160b7b756148f,common_voice_en_19708608.mp3,He used the leftover funds to start Papa John's.,2,0,twenties,male,indian,0
e61360f029a8edf0fede50e3bc33d6ffe0e7a7c61d98401c86aff299895061e64047b08f40ec781968c6263ae2dd91bdfbe903b12a2b205f75a877137b5bc677,common_voice_en_513707.mp3,Tomorrow morning at ten o'clock.,2,0,twenties,male,,0
3002155634adcc5db91a9b2ef5e876ab699c096b3f631681a7aaccf7681a804a906bac8bf53818333a719e616cd8a4819d6f025367f154fcdcfabcb6c901a31b,common_voice_en_552706.mp3,"Of course, the two were unable to do anything.",3,0,fifties,male,wales,2
17b4d4c2303b046a55d01cdb0f822988418833672dedd511768ffb4744f5bc5b68fc140455d50cfdbf79f3208e75c33dd5676f564411bdc8d74fbd75e3c99eb9,common_voice_en_566754.mp3,What do you mean by that?,2,0,twenties,male,us,0
596ddb408fdd3abbcee345914618a5f5c7ac484b64340d48a84607d89c6683684964fc1d29c5e0fcfd7aeede9fbea9ef3b81e7bc6c96a1bdd69941e09f048519,common_voice_en_644850.mp3,You have developed a serious case of pneumonia.,2,0,twenties,male,canada,0
2616e7a9595a9e57c4be59e468a0197c41afc6508ecc5c8487cad9c1e12624016b262e0d8086bc485d6d7b8ce02e5d333c7681c7086e7bea2fc37d9c051a09e9,common_voice_en_217660.mp3,I failed to reach a conclusive interpretation.,2,0,twenties,male,england,0
2616e7a9595a9e57c4be59e468a0197c41afc6508ecc5c8487cad9c1e12624016b262e0d8086bc485d6d7b8ce02e5d333c7681c7086e7bea2fc37d9c051a09e9,common_voice_en_218072.mp3,The couple takes a hike along the bluff.,2,0,twenties,male,england,0
9b1a21c96038cc486b1081f2b4097164fa428833bc6acd68e32cf00d1774cda35fd7278028987bd3ee1d7cd1712d006ab8fa61d06464017e738ae77c40fd6427,common_voice_en_18326999.mp3,She turned in at the hotel.,2,0,twenties,male,us,0
086bd18c9c28b0c61b8889a9062dede1987e8d799cac349d2288bfe093a35644aba8330ede9d08a3e3595751cf038a3981bba03307edf9787cd9058e9c6f104e,common_voice_en_17651963.mp3,Have you met Peter?,2,0,twenties,male,us,0
1b0a1ee29694256bfd7c4e4e5192ebaa281ae62d7fd511911640e1557659009238948a0057b995764bb769dea44ad69e814502ca24c28895a194c12bea29528e,common_voice_en_608593.mp3,"The stranger placed his sword in its scabbard, and the boy relaxed.",2,0,twenties,male,us,0
939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,common_voice_en_18577150.mp3,"They found a master, not an instrument.",2,0,twenties,male,,0
f568262f3bc3cc5fe384da69ae9a893f9b2eb43dad094a495a520ac6f7cf54a1b337677021f7301c0eae9bb663429cf4499dde465e1d3db0166c500ff8dded41,common_voice_en_19960216.mp3,The Village of Lakewood is located in McHenry County in the state of Illinois.,2,0,twenties,male,,0
dadf75057dc74c3960b45b758a6e915d7dfc9d3393c673460a44a0582f2b74b19b70798a5d114d16e333b0ef2066daa2c5d25016b7093283967eba32a05d9585,common_voice_en_17274685.mp3,What do you think of him?,2,0,twenties,male,,0
546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56,common_voice_en_18680017.mp3,"In this state, it only gives a low level of transcription.",2,0,twenties,male,us,0
5560ae0e93452df2f8353dd42742da027f402a9d1142eff76ee3fb4499c137d360da4b0283da3eb997753c8931ad5371fa004291735f9969aaf4dfb893f11cd3,common_voice_en_17899356.mp3,The exact shape of the cavity is often dependent on how many lamps are used.,2,0,twenties,male,england,0
d6764d7051aeaeb15ed44c3e5d838e976d4a66903033fbe4c09f003fe67b39bbb37311d9a7a4e656bf824473cbd201ca0d55f8160c8b762b09c9670f6361c5ea,common_voice_en_159984.mp3,people are dancing on a checkered platform while people are watching,3,0,fifties,male,us,2
f383ce749ec2eca4ba93a2bb860b599d26276411b94e6bc0d109fd7f5d9f8dc5907c1f215cefaecd866c8c105bb0812a759728441542616a6a106e0ba53a7919,common_voice_en_329574.mp3,He hunched his back and plodded through the heavy rain.,2,0,twenties,male,,0
aed94d1c3f4986d95635fe51fbde0dfa7b9fa1a8180518f1f3e532aa0f71c09063080c66e621f9fd45cbc8c46874d4222f01b0b2879a2da60e18a995a4f6ec4f,common_voice_en_18584115.mp3,Celia turned back again to Harry.,2,0,twenties,male,australia,0
1c673b0209f32b4203637065b31d919e1b6b74be2c814c3f8d730f7cc0f2b208661ff150ae009fae92be380cceadf8c8be6b6b53b9fffcbe1715c8badd7df646,common_voice_en_20145125.mp3,"Greek Orthodox officials reconsecrated the structure as a church, and they left the minaret.",2,0,fifties,male,us,2
7d0321089970e8aae2603aa78e5965abccc03962392b22c7acf4c8c95f4db9d7a7ee97397b9f1f01c2a675a491f420fc82f95e19528caa5c50cdc074bad31365,common_voice_en_19484318.mp3,"In Neil Gaiman's gothic fantasy ""Neverwhere"", he portrayed the angel Islington.",2,0,twenties,male,indian,0
f1e639097ee4059ff2717fdf9a0a2d38031fa0b55d5ff4a9249f2f15cebfb7cbe25e7c8e4e8190b70170ac7b25a4b85a351a153905a77a430dde9241f97ac07f,common_voice_en_17815659.mp3,Matthew McConaughey is an American actor.,2,0,twenties,male,us,0
4c407a51103a79d22a55ba3047ed5e1353ad666e3ed14df8998c75b7acdb1f335f7d77fd6526cc6950c5ebfc5dc998cb784dbba2b28556c81056e842ca8f0758,common_voice_en_18469889.mp3,They break in and steal food from the kitchen.,2,0,twenties,male,,0
f7d48b217e14302646876e3450392acb678f7d79bb2f2e88e7d3650743926ad52d2a1710e74414b25f1e174b390988a6feaf865ffeb37fdfb0b6cd26604ce2ab,common_voice_en_672296.mp3,They provided warnings about thieves and barbarian tribes.,2,0,fifties,male,australia,2
facb4d11981fe4606f55347c878bea2c6a55d83813b82db1cbab08ac55bc88a717de6aca196567ed98b2a98d244a71746ad8d4926f5f78e0f09fde2253f52a7c,common_voice_en_12516837.mp3,The attic was dark and smelt of old dust.,2,0,twenties,male,,0
1e4fe2d9430494447ffdb4145204983d2fd4f0e2c1ce8721d6f2174826fc789bc5624c1988c719162b19f1b3917b4b5e9f184e8217813f1b6433838bfb00c3a2,common_voice_en_493346.mp3,I'm a sucker for it.,2,0,twenties,male,indian,0
896ec80c5c776ae9ec58670d242109281c1df220cd36ecfe83988252fa0097a0c43366ac1b3694db824145de09782800db2bc603599b701f48c6aecf71bd322f,common_voice_en_118568.mp3,Ogilvy told him everything that he had seen.,3,2,twenties,male,,0
e790d1a6d652b49b74172d96fca249c1d46c38806613534de93e324492059b41bb491639158ff5b5efe117d167447b1dca743bff0b32dcfe07b12a43fb13a86e,common_voice_en_18302283.mp3,This is non-conventional.,2,0,twenties,male,us,0
910b54d167b21285110267af1f2d61d7ac3a9db9b49fa7b0efa8a4bbd6c856812d7b10d35db439d962c507a0e4fdf95b11becb6c574499c40f8ce76034304ea1,common_voice_en_19110165.mp3,"Patrick Hopkins singled out for praise Nussbaum's ""masterful"" chapter on sexual objectification.",2,0,twenties,male,england,0
57e30d78bf216f961563ed55a1e27b87021cc509c6fea2e7a2420af69ff9ed6232d21ab41d09af05be53543e60aa9408ba118f01798ae65b14290dae73efdefd,common_voice_en_18667759.mp3,She worked at the county court for several years.,2,0,twenties,male,indian,0
26df4893d79bcbbfead91bdac3e71958a4f04cf517540448b81d17158ad4085f46c89305cd0bf4dc7760447d38c842ead4e59f1065265846bf08e12351f2f1f0,common_voice_en_19010476.mp3,Neem cake is a by-product obtained in the solvent extraction process for neem oil.,2,0,twenties,male,us,0
bbbb54d5e3adc889b2750b93fb67c109717ced11d4ef2581bc5613aeb8cc00b733fd6fbffccf4fc6394fa15eb35da26cb965dd3b0eee9ed13f1a098f72c74d33,common_voice_en_487152.mp3,The source of the huge river is the clear spring.,2,0,twenties,male,us,0
bca3c0318d2ff86bc0cc4542e27e1695dcf2738cd66b5dcf737af8098fda1440273b8f7e948995d7bf3110422f99f520f7ca908ff46344b406c8d672bc619411,common_voice_en_18489826.mp3,Tenderly Tenor.,2,0,twenties,male,us,0
21de99683e13faed97af72e1d336a7f1b1e8a11555c4a69a1ec4bdf8c6aeafb713e309e4dcd816ec7069fe6655b7b27b6978f6999d8d70e438fd382f768e05f9,common_voice_en_19800991.mp3,There's no doubt?,2,0,twenties,male,indian,0
c43e4822589fdceaa3489fbb7e86e310d29d0b70d5896165bd06ef4c109bbbc862ede8586d82e7d28d1b414fff6dbcc77b7763967f8e99921c6aa40d27cefe5a,common_voice_en_19713510.mp3,Deer and wild boar live in the park.,2,0,twenties,male,,0
fa299043ef3714046e825de3ecfdc84fedce809bb6685a3b9b2d7b57b0aed54317a980e13052ad2a4ac0217e959d31598231295d753de5c4c6901d64b5c9a6ac,common_voice_en_20093402.mp3,There are some quaint old painted houses close by.,2,0,fifties,male,us,2
777c014d742cdcc2e612ea2ab56d64c9b5b50f5074fef5465a5ac998e17862b2caeb950f63594c77c7fd298c458efcf0a65bed17b65b873c49e22ef7431f74fd,common_voice_en_18542902.mp3,I have only come to justify myself.,2,0,twenties,male,england,0
7a676181b510c61ef164cc6f1294cfbe7029b8da8f8d11566ea480cc6b108274fb4ce46cab07839dff3333243670ec2359b0051a6dc14f6ccbfc8ed542b33c8e,common_voice_en_17745423.mp3,Much of the story makes good sense.,2,0,twenties,male,other,0
0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18893597.mp3,Cyclic nucleotides are integral to a communication system that acts within cells.,2,0,fifties,male,newzealand,2
6ac4fcb22fae3e0991915bd4c138deaa7833382affb9b9b84f6eebbb6bdbe39584bc2ae5bc0ba73220e409321f7a5b41e42c3d5130e6d6e5eaeca9f9ee6febd2,common_voice_en_18871013.mp3,"Vindictus is loosely based on Celtic mythology, and known as Mabinogi: Heroes in Asia.",2,0,twenties,male,us,0
02718e6068e2d4292ebb32deaefc1cb424d3bf323c8fbd29225d1265b58089ef26ad1e5295382ecd05c48a150ff399f46d10059e2491b98ceb5b08c498afb1eb,common_voice_en_668563.mp3,I'll be right back.,2,0,fifties,male,england,2
baa1b223019ed03f26f1cc777b4406998ffdced481b2705c83eee5c0ef1c2ce29d783fffec2915f33df9b149e1f0c5e914c68cc1faf46458c5e88e35ee6453a8,common_voice_en_17279771.mp3,Have you ever tried donating to a non-profit movement?,2,0,twenties,male,us,0
00e0b19b35312cb9f81b614b4b0db13b52e33ac025b85362e68ff87c6e3988351f0fbfab6e1b04cf982bc905d478ca6731fcb47aa44ac5aa80d3887a627f6ffe,common_voice_en_18420010.mp3,Please drive on the left.,2,0,twenties,male,,0
62c2f99a563479f7987ec59165879dc0ac022f0c250e6a00d30da9e3bd3913f925d3e0c81d8480d0e21aaabb4d6b49d11cf3095419d433ecee835d4298005a92,common_voice_en_17967466.mp3,"We should all go back to living in the trees, much simpler.",2,0,twenties,male,,0
1a402c09a7192330a65cc6deaeb59619495a105dece8d1b38575ce46ceec9ea0323cf7f31dd90f7135d3b526a76227862e5ce688af142df18d8744facf4cf0e1,common_voice_en_19203257.mp3,"MacDonald was born at Fort Astoria, in the Pacific Northwest of North America.",2,0,twenties,male,us,0
81dbaea33265d17ed88637c25a73799fd22adcf41fc715e222acc60f6a809fdaa90f5bb01b6d259b9f79d8ee798dd81cad8efe563e9a28ce2ed38216be05b1c1,common_voice_en_17666498.mp3,"For example, instead of editing Google Maps, consider contributing to OpenStreetMap.",2,0,twenties,male,us,0
1a1b6fe616790499ceb81bda41e9e5e44adf660062d7f88709231dc02557eab73a147003949574e56469648ff080d5d29c4433358a1ac6d9a967ddb1fb080f58,common_voice_en_18764733.mp3,Each ship component takes up a certain amount of space.,2,0,fifties,male,,2
e27c7d38497445c072ece3c324964508a3d09c20c5b006192678656af834827548a86ff419c00fe314e44586837b2429d8b1015a66af28bfa08478e9a56a0bae,common_voice_en_19764036.mp3,Eight of the students are Commended Students.,2,0,twenties,male,,0
2a68baba5d171744eb0f46e325b74a0f64f6841b26a52c03b86fab21637a5e4adf12cf4d6a6e7b02789efc154b87fa1dfebc1e5a24de028360db93c6a22dff88,common_voice_en_549541.mp3,She couldn't decide whether to take a shower or to have a bath.,2,0,twenties,male,us,0
bbc702972b034a3c85b57821dfb51a9bee9a682585367c2ae964dcfc55080b68c95c6afde6cdfba54d3ec08dbd6745bfcdef1ede1264182939737f5c4c2422c2,common_voice_en_591799.mp3,That's what I'm not supposed to say.,2,0,twenties,male,,0
93bddde7d0ec8f31792ed8f3db834511d2f045af7657644cfe2368803093a66aec819b1cf0ad85ebbad420444b23a722e53764c82efb6af90530d3ca7cab1c57,common_voice_en_502401.mp3,I left when the zoning changed and the real estate market has boomed.,2,1,twenties,male,indian,0
eca1087452a577c447c12e9a6a1078cd4b9862f79aeea4956e484ae3fc57e84e725af0d7d00f9a4ff2e22b7e332648cb0f4bc3c43bf98eee6e0c6c220aa42990,common_voice_en_635518.mp3,"The merchants were assembling their stalls, and the boy helped a candy seller to do his.",4,0,twenties,male,,0
c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,common_voice_en_19867343.mp3,"As the country became urbanized, chantwells became more and more a male function.",2,0,twenties,male,,0
d1413283d794651695ea5c4d311a88e302e13f64719c694e69fffa94701b09086152b973ea7651e30b8e981666bc10252f56a8b37bb15fdf3cf238f0c9a17446,common_voice_en_145242.mp3,The LED monitor was cracked quite badly.,2,0,twenties,male,us,0
939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,common_voice_en_19051519.mp3,Pacheco is the author of several books and articles on Educational practice.,2,1,twenties,male,,0
1f48854a0a0f002c50f16b8d969b10d19eb7714fe77d99779af06c501287b55373529b9d93c9fca571d88301dad42a9e1eba10e1a371c719bfd6bf2f7112db75,common_voice_en_18844663.mp3,Their suits were all equipped with teleportation devices.,2,0,twenties,male,indian,0
54bfc328cbf853e3e0e9c11b77afdd0c3221e95fe9d6f0bbc30d94095e33928ff0c5f38b1b5f4e0c839c120d0356d16c294ed8fe6b79280618f38994470693d4,common_voice_en_18846092.mp3,The Golden Boot was won by Argentina's Carlos Tevez.,2,0,twenties,male,indian,0
b7a61c90a581a80c02b281bd9cc9367c4f0cd4aae74df6ca12f0aa6f6863fb6f72940aeadc2d1a20d69749b24b11a6cd597b8144f35c65ab6ab231f31076e625,common_voice_en_21704.mp3,Collateral of any kind?,3,0,twenties,male,indian,0
d60d5a3cd035e5eceafc45943e713cde9c89c7e7f383d13dd157b70c338b77b6f25cf358cb69d905ff57563d7ff739d1da267756dbbf81411b1f5972dabd20cd,common_voice_en_19847195.mp3,Marketers make frequent use of unconscious consumer color preferences.,2,0,twenties,male,,0
6d28bc4d876b12f0a0fdb19e2c3deb4b16298632ff4190ef666da44153b538ad0a447327e26045f0f373bcf4f3adb8b715d360d61a9ea457745f9fde1784ca38,common_voice_en_19870332.mp3,A bust of Fortunato Mizzi can be seen in the Pincio in Rome.,2,1,twenties,male,australia,0
d60d5a3cd035e5eceafc45943e713cde9c89c7e7f383d13dd157b70c338b77b6f25cf358cb69d905ff57563d7ff739d1da267756dbbf81411b1f5972dabd20cd,common_voice_en_19864715.mp3,"There are many old mine workings, which often were extensions of natural cave systems.",2,1,twenties,male,,0
0d071699a4ef1a3005c14702b6c72ec80b55032a96bd2aab4b5a321307c9929352bdbbc21de6c2fb605d72a6921550e2edefab042ad6467c35cf7e815204d38e,common_voice_en_13547235.mp3,"I'm heading down to the sushi place, you wanna get anything?",2,0,twenties,male,indian,0
ef8c7d32c1074b7b3fb2a3c8595461ed38925bbe5b1fb6e90b796ebd06ae508b01ae1e9bc64bf4708cea77e5dd82a7937c118757f5d0eaa805e8680efeb18522,common_voice_en_148951.mp3,The serpent relaxed immediately.,2,0,twenties,male,us,0
af4bfcfaac2460d8d4996ff7dc391af46aa8e70d55a856ae4c0e7db109a696ad0d0c6497757c9cd16acafa82703888477d745800b9c20a714fb519bcba467f4d,common_voice_en_74536.mp3,"That night, he told all of this to the alchemist.",3,0,twenties,male,us,0
25d8c6769833b761c41d073cc587e90b4d5ba7906103a61355c0d23160e9050c189cd0b04a0b31a093e2a683d9bbb89d1f869cc02667baf91a74ced907d9bca3,common_voice_en_18721104.mp3,"Williams was born in London, England.",2,0,twenties,male,us,0
e72cf6966cabec8f367e61ea3969a26ce0b08bfa3c06fe3b2e39d380ec575cdcca6527d1133805797ed1162c692313875e26af5c47454c11194ea86bece2af50,common_voice_en_18608751.mp3,And well you may.,2,0,twenties,male,us,0
330d1ad7d2b4d705691c8fe54c217ff15109f90dbd161b9a8850a21479dee08b2d20bb00a2a74882ffcfefe63edf98faa85007a178f44db517f3cceebd362808,common_voice_en_17278358.mp3,When is the usual monsoon period in Bangladesh?,2,0,twenties,male,indian,0
09261753e679a08d87d1a06d588f501000bb8fb54d5bc6998ad6476aac87dffe358faa696340193266d1fdeb4db1e8b91d2ac9b48403a4d1ebc7944710efb348,common_voice_en_18971559.mp3,"""Mangifera"" species are widely cultivated in Asia and elsewhere.",2,0,fifties,male,us,2
1a1b6fe616790499ceb81bda41e9e5e44adf660062d7f88709231dc02557eab73a147003949574e56469648ff080d5d29c4433358a1ac6d9a967ddb1fb080f58,common_voice_en_18767298.mp3,The novel is being adapted into a play by Fringe First winner Gbolahan Obisesan.,2,0,fifties,male,,2
f70db72d302420118d426083dae7a0d5a08268a40fc3621e0df10e7f4574a5b0532248077b8ea08390bd8af9f13745d7436a0dbbfeef971d72b10f4251ee75ac,common_voice_en_478093.mp3,"They are not really friends, they just work together and talk from time to time.",2,0,fifties,male,canada,2
44b856fd289c76b4434038277a8c4f70f871db52c37a2e3d1aa92233feb1704bcd0773f4a9f618b1778a5adb1b8a0eecf2b474082c4de818e6928c20161a62ea,common_voice_en_18883300.mp3,The end of the lake delimits the beginning of the estuary of Saint Lawrence.,2,1,twenties,male,indian,0
76c37f16ade5349dd9f8ae71b62fb356808ce05bb39ff21c157ff301cf31fd7be20bef071019b782f1327f21bd8d3d2a9b635fcc5ee22c236f6ca96fc7a7c8ef,common_voice_en_443141.mp3,"Well, the merry-go-round wasn't exactly spectacular.",2,0,twenties,male,,0
4281670244e0d04d6bf3c10df6181337e8b00e3a0725e54391ff2e9fea48f21d918c621b839d95055125044f083a49b9f40ad4ad978c9702c1b15b04ab11203e,common_voice_en_19667386.mp3,The Cordillera Oriental is born in this place.,3,0,twenties,male,england,0
ae0983fc98008a2add60a912a6d43f3d2e203998ae7228855009422af44e4b9102bb32904885e7b05ac9c32c8fd4638c3690b6a26e24850e433a79b2b26a3c31,common_voice_en_36710.mp3,Everyone seemed very excited.,13,0,twenties,male,australia,0
ca1e90771190d947d1a2d0032210995598109796374f25590926469a61b0a604ab43e6a06efa26bfc951313783827fda2d4afff415140d5e8cf146f200aa33e9,common_voice_en_33493.mp3,I can see that right now.,2,0,twenties,male,us,0
7b72fe84249e5677a92dad3eb7805432404994ba7627d13a1acd5fa4e09a9df3d90a6e76766f095c1d8de75a20aba69e95608b6b61acadc11c1b67a910e94408,common_voice_en_109840.mp3,It goes on the calendar for next week.,3,0,twenties,male,,0
939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,common_voice_en_18102184.mp3,A contented mind is a continual feast.,2,1,twenties,male,,0
091b9c61a534e512d2a79ff45e6c5a0bd69aaf29f94e3a291020b76f915a91a19a360baf9f0adef09ff5526250fe490bf874b00b4d1c0176582ef78469d5e422,common_voice_en_17776536.mp3,"If I had the choice between honey and jam, I would choose the latter.",2,1,twenties,male,indian,0
391f19cc56c80b71950a424f9dff058a997032adeb86035391cb71d437f6de3168091c5a7aad0cbd28cc5ae0c66ba67c4e000ce26070c6d3e2810288267220b9,common_voice_en_19005575.mp3,I do not know a single girl who can play the net game.,2,0,twenties,male,,0
